city,locality,property_type,area,bedrooms,bathrooms,furnishing,age,floor,parking,pool,garden,gym,security,lift,power_backup,modular_kitchen,clubhouse,children_play,jogging_track,sports_court,rainwater_harvesting,solar_panels,smart_home,servant_room,price
Ahmedabad,Gota,Studio,600,1,1,Unfurnished,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3152626
Kolkata,Alipore,Apartment,2120,4,4,Unfurnished,10,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,27027759
Delhi,Dwarka,Apartment,2500,3,2,Unfurnished,2,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,37034594
Delhi,Connaught Place,Independent House,2190,3,2,Unfurnished,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,103806381
Kolkata,Behala,Villa,3181,5,4,Unfurnished,2,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,29055709
Pune,Wakad,Apartment,1699,4,3,Unfurnished,1,16,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,16138016
Ahmedabad,SG Highway,Studio,482,1,1,Unfurnished,7,18,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3023177
Bangalore,JP Nagar,Villa,2214,5,3,Unfurnished,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,32318921
Ahmedabad,Satellite,Villa,3639,4,2,Unfurnished,4,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,40934307
Bangalore,HSR Layout,Apartment,1601,3,2,Fully-Furnished,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,27439752
Chennai,T Nagar,Apartment,770,1,1,Unfurnished,0,14,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,15281861
Delhi,Lajpat Nagar,Villa,3111,4,3,Semi-Furnished,5,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,82764762
Delhi,Rohini,Apartment,663,3,1,Fully-Furnished,4,24,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,9968208
Kolkata,Park Street,Independent House,2182,3,1,Unfurnished,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,37300792
Delhi,Rohini,Villa,2645,4,4,Unfurnished,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,43369069
Bangalore,JP Nagar,Apartment,1764,3,2,Semi-Furnished,7,18,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,17556865
Delhi,Saket,Penthouse,3948,4,2,Fully-Furnished,0,17,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,193573833
Delhi,Vasant Kunj,Independent House,1922,3,2,Unfurnished,33,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,35779426
Pune,Kharadi,Apartment,942,2,1,Unfurnished,5,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,9030674
Chennai,Mylapore,Independent House,1446,3,2,Fully-Furnished,27,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,24129115
Mumbai,Powai,Villa,3172,5,2,Unfurnished,14,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,89695154
Mumbai,Goregaon,Villa,3546,6,3,Fully-Furnished,26,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,78477274
Mumbai,Andheri,Apartment,1953,3,2,Semi-Furnished,6,5,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,40863428
Delhi,Rohini,Apartment,1766,3,2,Unfurnished,6,28,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,18682866
Pune,Shivaji Nagar,Apartment,1860,3,2,Unfurnished,10,11,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,22196543
Bangalore,JP Nagar,Apartment,1273,3,1,Semi-Furnished,11,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,14506865
Chennai,OMR,Studio,495,1,1,Semi-Furnished,3,27,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,4410576
Mumbai,Andheri,Apartment,1910,4,3,Fully-Furnished,3,23,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,49135854
Mumbai,Goregaon,Independent House,2952,4,4,Fully-Furnished,8,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,73820032
Chennai,Adyar,Villa,4250,5,3,Semi-Furnished,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,82940739
Mumbai,Bandra,Independent House,2158,4,2,Fully-Furnished,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,117701941
Ahmedabad,Navrangpura,Villa,2675,4,2,Unfurnished,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,40946943
Hyderabad,HITEC City,Studio,456,1,1,Semi-Furnished,0,19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4079849
Mumbai,Navi Mumbai,Apartment,1295,3,2,Unfurnished,1,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,17895696
Hyderabad,HITEC City,Apartment,1838,4,3,Semi-Furnished,0,6,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,23048277
Pune,Koregaon Park,Studio,445,1,1,Semi-Furnished,2,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5538549
Ahmedabad,Prahlad Nagar,Apartment,2104,3,1,Semi-Furnished,13,3,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,19881965
Mumbai,Borivali,Apartment,1443,3,2,Fully-Furnished,7,10,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,28312371
Ahmedabad,Vastrapur,Apartment,1262,4,3,Unfurnished,5,24,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11394450
Hyderabad,Kondapur,Studio,651,1,1,Fully-Furnished,32,12,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,4195384
Hyderabad,Miyapur,Apartment,1474,2,2,Unfurnished,17,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9700486
Ahmedabad,SG Highway,Apartment,1299,2,1,Semi-Furnished,11,4,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,10347427
Bangalore,Electronic City,Apartment,1668,4,3,Semi-Furnished,2,6,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,15092718
Bangalore,Whitefield,Apartment,2025,3,2,Semi-Furnished,3,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,22150446
Chennai,Adyar,Apartment,1921,3,2,Unfurnished,2,23,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,23569514
Bangalore,Marathahalli,Studio,643,1,1,Unfurnished,3,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4371771
Bangalore,HSR Layout,Apartment,600,1,1,Unfurnished,13,24,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,8431114
Delhi,Vasant Kunj,Independent House,2353,3,1,Semi-Furnished,5,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,67517593
Ahmedabad,SG Highway,Apartment,1864,3,2,Semi-Furnished,9,18,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,14628786
Mumbai,Navi Mumbai,Apartment,1483,3,2,Unfurnished,8,22,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,18338950
Pune,Wakad,Apartment,1225,3,2,Unfurnished,6,4,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,9406322
Kolkata,New Town,Independent House,2143,3,2,Semi-Furnished,9,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,18637435
Pune,Hinjewadi,Apartment,1009,3,2,Semi-Furnished,7,21,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,9854610
Delhi,Saket,Apartment,500,1,1,Fully-Furnished,1,20,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,15078601
Hyderabad,Madhapur,Apartment,1751,3,2,Semi-Furnished,18,23,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15292578
Mumbai,Goregaon,Apartment,1715,3,2,Unfurnished,12,9,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,26822598
Mumbai,Borivali,Apartment,1040,3,1,Fully-Furnished,8,22,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,22790451
Mumbai,Andheri,Apartment,500,1,1,Unfurnished,20,3,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,11358168
Chennai,Mylapore,Apartment,1667,3,1,Semi-Furnished,0,7,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,31769739
Bangalore,Koramangala,Apartment,549,1,1,Unfurnished,9,4,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,9638482
Chennai,OMR,Apartment,1315,4,3,Unfurnished,7,15,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,11725930
Bangalore,MG Road,Villa,1500,3,2,Fully-Furnished,2,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,59697891
Mumbai,Malad,Penthouse,5000,6,3,Fully-Furnished,2,26,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,180343276
Chennai,Mylapore,Studio,800,1,1,Fully-Furnished,6,4,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,11670479
Delhi,Nehru Place,Apartment,1083,3,2,Fully-Furnished,1,28,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,23080194
Hyderabad,Gachibowli,Apartment,1180,3,2,Semi-Furnished,15,2,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,12675135
Delhi,Saket,Apartment,1672,3,2,Fully-Furnished,2,13,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,42183088
Hyderabad,HITEC City,Independent House,3001,4,2,Unfurnished,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,32014492
Hyderabad,Gachibowli,Independent House,1945,3,2,Fully-Furnished,3,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,23510547
Bangalore,Whitefield,Penthouse,4241,6,2,Semi-Furnished,5,35,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,66592718
Bangalore,Indiranagar,Villa,3536,4,2,Fully-Furnished,2,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,96841661
Hyderabad,Madhapur,Apartment,1182,2,2,Semi-Furnished,1,5,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,14826935
Mumbai,Juhu,Apartment,1984,4,2,Semi-Furnished,6,24,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,78663323
Ahmedabad,Chandkheda,Studio,528,1,1,Unfurnished,4,23,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,3272859
Mumbai,Juhu,Apartment,1918,3,2,Fully-Furnished,8,23,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,83330595
Pune,Kharadi,Apartment,1607,4,4,Unfurnished,16,8,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,14392328
Pune,Kharadi,Studio,614,1,1,Semi-Furnished,18,12,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5381021
Delhi,Saket,Villa,4376,5,3,Unfurnished,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,114579750
Mumbai,Juhu,Independent House,1282,3,2,Semi-Furnished,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,56177752
Ahmedabad,Thaltej,Apartment,1380,2,1,Semi-Furnished,2,26,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,13663917
Delhi,Karol Bagh,Studio,452,1,1,Semi-Furnished,0,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7296188
Bangalore,Indiranagar,Independent House,1980,3,1,Unfurnished,4,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,37875444
Bangalore,Marathahalli,Apartment,647,2,2,Semi-Furnished,0,16,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,8646831
Ahmedabad,Chandkheda,Studio,677,1,1,Unfurnished,3,20,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,3774962
Pune,Kothrud,Studio,676,1,1,Fully-Furnished,7,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,7215782
Mumbai,Juhu,Apartment,500,2,2,Semi-Furnished,2,24,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,23705873
Pune,Kothrud,Apartment,1634,3,2,Unfurnished,3,18,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,18837557
Pune,Wakad,Villa,3854,5,3,Semi-Furnished,6,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,41917912
Mumbai,Navi Mumbai,Studio,452,1,1,Semi-Furnished,5,26,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,5797231
Hyderabad,HITEC City,Apartment,1685,4,3,Semi-Furnished,4,12,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,17658970
Ahmedabad,Thaltej,Apartment,1502,4,3,Fully-Furnished,5,23,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,15502781
Delhi,Vasant Kunj,Independent House,2098,3,1,Unfurnished,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46489272
Mumbai,Juhu,Studio,403,1,1,Semi-Furnished,35,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8769236
Mumbai,Borivali,Studio,300,1,1,Unfurnished,3,13,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3902902
Hyderabad,Kondapur,Apartment,1132,3,2,Unfurnished,8,18,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,8932250
Pune,Kharadi,Villa,1785,3,2,Semi-Furnished,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,25934079
Hyderabad,Madhapur,Apartment,1776,3,2,Unfurnished,2,13,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,16919549
Hyderabad,Jubilee Hills,Apartment,1676,3,2,Semi-Furnished,1,9,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,29964603
Bangalore,Marathahalli,Apartment,1349,3,2,Unfurnished,1,11,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,13808956
Kolkata,Ballygunge,Apartment,1118,2,1,Fully-Furnished,8,12,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,18676179
Hyderabad,Jubilee Hills,Apartment,1546,3,2,Unfurnished,5,24,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,23518452
Bangalore,MG Road,Studio,414,1,1,Unfurnished,16,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,5471748
Bangalore,Hebbal,Apartment,1563,3,2,Unfurnished,1,18,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,16968121
Delhi,Lajpat Nagar,Apartment,867,2,1,Unfurnished,7,10,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,16167229
Ahmedabad,Navrangpura,Studio,469,1,1,Unfurnished,5,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3586719
Chennai,Anna Nagar,Apartment,1251,4,3,Fully-Furnished,4,17,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,22334517
Pune,Wakad,Studio,393,1,1,Unfurnished,0,18,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,3455611
Delhi,Saket,Studio,300,1,1,Semi-Furnished,21,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4488973
Bangalore,Sarjapur,Studio,468,1,1,Fully-Furnished,10,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,4587782
Pune,Hinjewadi,Independent House,1210,4,3,Semi-Furnished,7,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,13608867
Bangalore,MG Road,Villa,2205,3,1,Semi-Furnished,3,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,76289062
Delhi,Saket,Villa,3371,5,2,Semi-Furnished,11,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,96875785
Delhi,Nehru Place,Studio,682,1,1,Unfurnished,8,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,7730675
Delhi,Nehru Place,Apartment,1750,3,2,Unfurnished,1,27,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,28884774
Bangalore,Whitefield,Apartment,1439,4,3,Semi-Furnished,26,10,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,12020272
Ahmedabad,Chandkheda,Studio,478,1,1,Fully-Furnished,1,4,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3972228
Chennai,Porur,Villa,3949,6,3,Unfurnished,2,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,45184309
Mumbai,Thane,Apartment,1029,3,2,Semi-Furnished,2,29,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,18762482
Bangalore,Indiranagar,Apartment,1802,4,2,Semi-Furnished,11,7,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,29515314
Chennai,T Nagar,Apartment,634,3,2,Unfurnished,29,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,9288621
Kolkata,Dum Dum,Studio,631,1,1,Unfurnished,6,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2492612
Bangalore,Marathahalli,Independent House,3005,4,3,Semi-Furnished,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,35265034
Pune,Hinjewadi,Apartment,1028,3,1,Semi-Furnished,5,9,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,9412267
Pune,Koregaon Park,Apartment,1428,3,1,Fully-Furnished,0,22,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,28817862
Mumbai,Malad,Apartment,1604,3,2,Fully-Furnished,5,4,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,27862670
Ahmedabad,Satellite,Apartment,2407,4,2,Semi-Furnished,7,21,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,21872319
Delhi,Janakpuri,Apartment,1100,2,2,Unfurnished,3,6,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,14935511
Ahmedabad,Gota,Apartment,1115,3,1,Unfurnished,1,24,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,10406839
Pune,Kharadi,Penthouse,3549,4,2,Unfurnished,0,39,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,56732691
Hyderabad,HITEC City,Villa,2650,4,4,Unfurnished,7,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,32588794
Mumbai,Dadar,Villa,3468,6,4,Semi-Furnished,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,143866138
Chennai,Nungambakkam,Apartment,500,1,1,Fully-Furnished,11,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,11979041
Mumbai,Bandra,Apartment,1264,3,2,Semi-Furnished,12,18,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,43919540
Mumbai,Dadar,Apartment,1022,2,1,Semi-Furnished,6,27,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,30022309
Mumbai,Juhu,Apartment,1664,3,1,Fully-Furnished,16,9,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,68640247
Mumbai,Juhu,Studio,717,1,1,Semi-Furnished,17,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17959320
Mumbai,Powai,Apartment,1079,3,2,Unfurnished,9,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,25682099
Mumbai,Powai,Villa,2922,5,3,Unfurnished,10,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,87509038
Delhi,Lajpat Nagar,Villa,2180,3,2,Fully-Furnished,4,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,66136174
Chennai,OMR,Apartment,500,1,1,Unfurnished,4,22,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6249296
Hyderabad,Madhapur,Studio,637,1,1,Unfurnished,6,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4070484
Delhi,Nehru Place,Studio,704,1,1,Unfurnished,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8469881
Ahmedabad,Navrangpura,Apartment,1905,3,2,Semi-Furnished,8,26,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,19621295
Kolkata,Garia,Apartment,1890,3,2,Semi-Furnished,12,4,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,11875280
Hyderabad,Kukatpally,Apartment,1626,3,2,Semi-Furnished,8,19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12157412
Hyderabad,Kondapur,Apartment,861,1,1,Semi-Furnished,2,8,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,9045592
Bangalore,MG Road,Studio,618,1,1,Semi-Furnished,10,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,9402189
Mumbai,Goregaon,Studio,592,1,1,Unfurnished,4,24,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8762360
Hyderabad,Madhapur,Villa,1907,3,2,Fully-Furnished,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,32317473
Mumbai,Malad,Villa,3524,6,4,Fully-Furnished,7,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,87026230
Ahmedabad,Navrangpura,Apartment,891,2,2,Fully-Furnished,11,20,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,11521143
Pune,Hadapsar,Independent House,2092,4,3,Fully-Furnished,9,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,21428175
Mumbai,Andheri,Studio,800,1,1,Fully-Furnished,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,16506108
Bangalore,Indiranagar,Villa,4209,4,2,Unfurnished,8,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,84979926
Kolkata,Garia,Apartment,1913,4,3,Semi-Furnished,14,13,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,11095932
Chennai,Chromepet,Independent House,2137,4,3,Semi-Furnished,6,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,18600159
Kolkata,Dum Dum,Studio,492,1,1,Fully-Furnished,3,19,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3449203
Mumbai,Borivali,Villa,3034,4,2,Unfurnished,3,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,67029782
Bangalore,Marathahalli,Studio,692,1,1,Unfurnished,19,15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4118126
Delhi,Nehru Place,Studio,445,1,1,Unfurnished,0,29,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,7886776
Ahmedabad,Vastrapur,Apartment,854,3,2,Unfurnished,21,5,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,6861902
Delhi,Saket,Independent House,1142,2,2,Fully-Furnished,9,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,29789461
Chennai,Adyar,Independent House,1293,3,2,Semi-Furnished,18,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,20619802
Bangalore,Electronic City,Apartment,1027,2,2,Semi-Furnished,7,13,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,9094236
Pune,Viman Nagar,Villa,4327,6,2,Fully-Furnished,5,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,74123774
Pune,Aundh,Apartment,1349,3,1,Semi-Furnished,4,18,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,17998039
Pune,Viman Nagar,Independent House,2036,3,2,Semi-Furnished,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,30071764
Mumbai,Malad,Independent House,1813,4,4,Fully-Furnished,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,42267602
Kolkata,Howrah,Studio,461,1,1,Unfurnished,15,22,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2744782
Hyderabad,Kondapur,Studio,471,1,1,Fully-Furnished,0,17,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,4454048
Kolkata,Howrah,Villa,2635,4,3,Fully-Furnished,18,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,22845872
Hyderabad,Begumpet,Apartment,2100,3,1,Fully-Furnished,1,22,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,25839864
Pune,Wakad,Apartment,1225,4,2,Unfurnished,3,27,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,11599882
Bangalore,Sarjapur,Studio,463,1,1,Unfurnished,4,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3208722
Mumbai,Andheri,Studio,656,1,1,Fully-Furnished,5,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,13554802
Bangalore,HSR Layout,Independent House,1799,4,3,Fully-Furnished,2,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,34463227
Kolkata,Behala,Studio,414,1,1,Unfurnished,3,29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2315920
Chennai,Porur,Apartment,1203,3,1,Unfurnished,4,7,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9680412
Pune,Baner,Apartment,1282,3,1,Semi-Furnished,4,9,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,13699430
Kolkata,Dum Dum,Studio,489,1,1,Semi-Furnished,15,8,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3413439
Pune,Aundh,Apartment,944,2,2,Unfurnished,11,10,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,11534980
Bangalore,Sarjapur,Apartment,1312,4,4,Unfurnished,7,4,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,12765363
Delhi,Rohini,Villa,1677,3,2,Unfurnished,10,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,24524119
Bangalore,HSR Layout,Apartment,2162,4,3,Fully-Furnished,8,13,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,27856984
Ahmedabad,Chandkheda,Apartment,1039,2,2,Unfurnished,8,22,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,6415917
Mumbai,Juhu,Independent House,1643,3,2,Unfurnished,10,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,68667880
Delhi,Vasant Kunj,Apartment,1249,3,2,Semi-Furnished,1,7,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,32664444
Bangalore,Marathahalli,Villa,3335,5,2,Unfurnished,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,41980394
Hyderabad,Kukatpally,Studio,465,1,1,Semi-Furnished,16,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2712302
Bangalore,Whitefield,Apartment,573,1,1,Unfurnished,2,5,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,6761346
Mumbai,Bandra,Apartment,1676,3,2,Unfurnished,5,6,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,56425196
Bangalore,Indiranagar,Apartment,1348,3,2,Unfurnished,19,22,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,18877002
Chennai,Chromepet,Independent House,2132,3,2,Semi-Furnished,18,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,15640259
Bangalore,HSR Layout,Penthouse,3166,5,3,Unfurnished,0,26,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,72115399
